time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2025-12-27 15:15:46.097 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,34766,619053551616,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34766,1766844045856,,, , , , , , , , , ,3145728,34737,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,126068560, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:16:46.097 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,34766,619053547520,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34766,1766844045856,,, , , , , , , , , ,3145728,34737,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,126068560,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:17:46.098 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,60, , , , , , , , , ,9,9, , , ,2,6,9, ,81, , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,34766,619053547520,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34766,1766844045856,,, , , , , , , , , ,3145728,34737,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , ,1,57,94950288,1, , , , , , ,555, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,510,45,3, , , , , , , , , , 
2025-12-27 15:18:46.098 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,34766,619053547520,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34766,1766844045856,,, , , , , , , , , ,3145728,34737,5,5,2,5, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,94950288, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:19:46.099 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,102, , , , , , , , , ,9,9, , , ,2,6,9, ,144, , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,34766,619053547520,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34766,1766844045856,,, , , , , , , , , ,3145728,34737,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,101241744, , , , , , , ,936, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,861,75,6, , , , , , , , , , 
2025-12-27 15:20:46.098 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,34766,619053547520,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34766,1766844045856,,, , , , , , , , , ,3145728,34737,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,103338896, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:21:46.099 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,24, , , , , , , , , ,9,9, , , ,2,6,9, ,15, , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,34766,619053547520,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34766,1766844045856,,, , , , , , , , , ,3145728,34737,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,103338896, , , , , , , ,85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,64,21,1, , , , , , , , , , 
2025-12-27 15:22:46.099 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,185, , , , , , , , , ,9,9, , , ,2,6,9, ,235, , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35065,619053547520,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35065,1766844045856,,, , , , , , , , , ,3145728,35232,25,25,13,25, , , ,3,3, ,3, ,3,6, , ,1, , , , , , , , , ,495,3, , , , , , , , ,113824656, , , , , , , ,1019, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,867,145,7, , , , , , , , , , 
2025-12-27 15:23:46.101 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053547520,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,19,19,6,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,113824656, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:24:46.102 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053543424,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,115921808, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:25:46.101 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053543424,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,1,1,1,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,115921808,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:26:46.101 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053543424,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,115921808,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:27:46.100 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053543424,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,115921808, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:28:46.100 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053543424,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,0,0,0,0, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,115921808, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:29:46.103 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053543424,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,115921808, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:30:46.105 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053543424,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,4,4,1,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,118018960, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:31:46.108 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053543424,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,118018960, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:32:46.109 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053539328,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,15,15,6,15, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,118018960, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:33:46.108 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053539328,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,62,62,21,62, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,118018960,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:34:46.108 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053539328,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,118018960,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:35:46.108 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053539328,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,118018960,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:36:46.109 UTC, , , , , , , , , ,125,3189941,43416,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3189941,30216,13, ,28174, , , , ,35261,619053539328,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35261,1766844045856,,, , , , , , , , , ,3145728,35232,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,120116112,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:37:46.110 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,124, , , , , , , , , ,9,9, , , ,2,6,9, ,86, , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053527040,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,24,24,11,24, , , ,3,3, ,3, ,3,6, , ,1, , , , , , , , , ,1948,3, , , , , , , , ,136893328,1, , , , , , ,499, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41, ,383,75, , , , , , , , , , , 
2025-12-27 15:38:46.117 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053527040,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,136893328,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:39:46.119 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053527040,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,136893328, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:40:46.123 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053522944,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,136893328, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:41:46.126 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053522944,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,138990480,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:42:46.130 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053522944,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,138990480, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:43:46.133 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053522944,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,26,26,9,26, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,138990480, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:44:46.135 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053522944,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,138990480, , , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:45:46.137 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053522944,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,138990480,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:46:46.140 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053522944,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,138990480,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:47:46.141 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053522944,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,138990480,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:48:46.143 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053518848,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,141087632,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:49:46.146 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053518848,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,141087632,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:50:46.148 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053518848,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,141087632,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-12-27 15:51:46.151 UTC, , , , , , , , , ,125,3190949,44424,672, ,9, ,12, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , ,1, , , ,3190949,30216,13, ,28174, , , , ,37209,619053518848,15,15,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37209,1766844045856,,, , , , , , , , , ,3145728,37180,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,141087632,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
